region,country,Location code,ISO3 Alpha-code,ISO2 Alpha-code,Year,"Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)",Institutionalized Democracy,Institutionalized Autocracy,Combined Polity Score,electoral democracy index,liberal democracy index,participatory democracy index,deliberative democracy index,egalitarian democracy index,Corruption Perception Index Score,EFW Overall Score,EFW 1. Size of Government,EFW 2. Legal System and Property Rights,EFW 3. Sound Money,EFW 4. Freedom to Trade Internationally,EFW 5. Regulation,WJP Overall Score: Rule of Law Index,WJP1. Constraints on Government Powers,WJP2. Absence of Corruption,WJP3. Open Government ,WJP4. Fundamental Rights,WJP5. Order and Security,WJP6. Regulatory Enforcement,WJP7. Civil Justice,WJP8. Criminal Justice,HDI,WGI PCA Score,WGI1_Accountability,WGI2_PoliticalStability,WGI3_GovtEffectiveness,WGI4_Regulatory,WGI5_RuleOfLaw,WGI6_ControlCorruption,Freedom House Index,Freedom Status,"GDP per Capita, PPP(Constant 2011)",E-Government Development Index,E-Participation Index,Public employment (total public sector)
Central Asia,Kazakhstan,398,KAZ,KZ,2009,16620 ,7942 ,8678 ,6 ,92 ,0.00 ,6.00 ,-6.00 ,0.25 ,0.13 ,0.08 ,0.10 ,0.19 ,NoData,6.76 ,7.55 ,5.13 ,7.86 ,5.47 ,7.81 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.76 ,-0.48 ,-1.08 ,0.78 ,-0.44 ,-0.27 ,-0.72 ,-0.93 ,NoData,NoData,16862.11 ,NoData,NoData,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2010,16837 ,8049 ,8788 ,6 ,92 ,0.00 ,6.00 ,-6.00 ,0.24 ,0.13 ,0.08 ,0.10 ,0.19 ,NoData,6.79 ,7.69 ,5.13 ,8.38 ,5.27 ,7.50 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.77 ,-0.56 ,-1.13 ,0.52 ,-0.49 ,-0.28 ,-0.70 ,-1.00 ,NoData,NoData,20091.56 ,0.56 ,0.56 ,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2011,17066 ,8160 ,8906 ,6 ,92 ,0.00 ,6.00 ,-6.00 ,0.24 ,0.13 ,0.08 ,0.10 ,0.19 ,NoData,6.80 ,7.61 ,5.31 ,8.46 ,5.05 ,7.55 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.78 ,-0.68 ,-1.12 ,-0.34 ,-0.51 ,-0.24 ,-0.64 ,-1.00 ,NoData,NoData,24533.39 ,NoData,NoData,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2012,17306 ,8278 ,9028 ,6 ,92 ,0.00 ,6.00 ,-6.00 ,0.23 ,0.12 ,0.08 ,0.10 ,0.19 ,NoData,7.03 ,7.74 ,5.41 ,8.70 ,5.43 ,7.88 ,0.46 ,0.35 ,0.38 ,0.36 ,0.50 ,0.74 ,0.44 ,0.49 ,0.46 ,0.78 ,-0.74 ,-1.18 ,-0.41 ,-0.52 ,-0.39 ,-0.77 ,-0.92 ,NoData,NoData,24677.69 ,0.68 ,0.95 ,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2013,17557 ,8402 ,9154 ,7 ,92 ,0.00 ,6.00 ,-6.00 ,0.23 ,0.12 ,0.08 ,0.10 ,0.19 ,NoData,7.04 ,7.85 ,5.41 ,8.85 ,5.25 ,7.87 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.79 ,-0.76 ,-1.24 ,-0.40 ,-0.62 ,-0.38 ,-0.72 ,-0.93 ,26.00 ,NF,25022.32 ,NoData,NoData,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2014,17816 ,8532 ,9284 ,7 ,92 ,0.00 ,6.00 ,-6.00 ,0.23 ,0.12 ,0.08 ,0.10 ,0.19 ,29.00 ,7.11 ,7.49 ,5.50 ,8.83 ,5.81 ,7.93 ,0.47 ,0.35 ,0.43 ,0.35 ,0.48 ,0.79 ,0.46 ,0.47 ,0.40 ,0.80 ,-0.51 ,-1.18 ,0.04 ,-0.07 ,-0.24 ,-0.61 ,-0.83 ,25.00 ,NF,26751.19 ,0.73 ,0.76 ,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2015,18084 ,8667 ,9417 ,7 ,92 ,0.00 ,6.00 ,-6.00 ,0.24 ,0.12 ,0.08 ,0.10 ,0.19 ,28.00 ,7.20 ,7.82 ,5.66 ,8.69 ,6.09 ,7.77 ,0.50 ,0.37 ,0.45 ,0.44 ,0.46 ,0.81 ,0.51 ,0.51 ,0.42 ,0.81 ,-0.48 ,-1.16 ,-0.04 ,-0.11 ,-0.07 ,-0.50 ,-0.85 ,24.00 ,NF,23494.19 ,NoData,NoData,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2016,18364 ,8808 ,9555 ,7 ,92 ,0.00 ,6.00 ,-6.00 ,0.25 ,0.12 ,0.08 ,0.10 ,0.19 ,29.00 ,7.09 ,7.85 ,5.49 ,8.33 ,6.24 ,7.52 ,0.50 ,0.44 ,0.43 ,0.48 ,0.45 ,0.76 ,0.50 ,0.55 ,0.41 ,0.81 ,-0.48 ,-1.21 ,0.01 ,-0.10 ,-0.15 ,-0.50 ,-0.81 ,24.00 ,NF,23193.94 ,0.72 ,0.59 ,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2017,18652 ,8954 ,9697 ,7 ,92 ,0.00 ,6.00 ,-6.00 ,0.24 ,0.12 ,0.07 ,0.10 ,0.20 ,31.00 ,7.28 ,7.88 ,5.50 ,8.83 ,6.76 ,7.45 ,0.51 ,0.45 ,0.45 ,0.48 ,0.45 ,0.78 ,0.52 ,0.56 ,0.41 ,0.81 ,-0.41 ,-1.25 ,0.03 ,-0.03 ,0.17 ,-0.47 ,-0.82 ,22.00 ,NF,26657.17 ,NoData,NoData,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2018,18933 ,9111 ,9821 ,7 ,93 ,0.00 ,6.00 ,-6.00 ,0.24 ,0.12 ,0.08 ,0.09 ,0.19 ,31.00 ,7.42 ,8.00 ,5.57 ,8.96 ,6.61 ,7.97 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.81 ,-0.36 ,-1.21 ,-0.05 ,-0.01 ,0.11 ,-0.49 ,-0.47 ,22.00 ,NF,27513.05 ,0.76 ,0.84 ,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2019,19210 ,9283 ,9926 ,7 ,94 ,NoData,NoData,NoData,0.24 ,0.12 ,0.08 ,0.12 ,0.19 ,34.00 ,7.60 ,7.96 ,5.58 ,9.28 ,7.20 ,7.96 ,0.52 ,0.43 ,0.47 ,0.47 ,0.46 ,0.78 ,0.51 ,0.59 ,0.44 ,0.82 ,-0.32 ,-1.23 ,-0.17 ,0.11 ,0.12 ,-0.49 ,-0.26 ,22.00 ,NF,28753.64 ,NoData,NoData,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2020,19482 ,9453 ,10029 ,7 ,94 ,NoData,NoData,NoData,0.24 ,0.12 ,0.08 ,0.13 ,0.20 ,38.00 ,7.35 ,7.69 ,5.62 ,9.23 ,6.52 ,7.69 ,0.52 ,0.42 ,0.49 ,0.46 ,0.46 ,0.78 ,0.51 ,0.62 ,0.46 ,0.81 ,-0.33 ,-1.18 ,-0.26 ,0.14 ,0.12 ,-0.44 ,-0.36 ,23.00 ,NF,NoData,0.84 ,0.88 ,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2021,19744 ,9601 ,10143 ,7 ,95 ,NoData,NoData,NoData,0.26 ,0.13 ,0.09 ,0.13 ,0.21 ,37.00 ,NoData,NoData,NoData,NoData,NoData,NoData,0.52 ,0.43 ,0.49 ,0.46 ,0.45 ,0.79 ,0.52 ,0.62 ,0.45 ,0.81 ,-0.33 ,-1.14 ,-0.25 ,0.06 ,0.09 ,-0.49 ,-0.24 ,23.00 ,NF,NoData,NoData,NoData,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2022,20035 ,9748 ,10286 ,7 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.53 ,0.43 ,0.48 ,0.46 ,0.46 ,0.80 ,0.52 ,0.61 ,0.47 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,23.00 ,NF,NoData,0.86 ,0.81 ,NoData
Central Asia,Kazakhstan,398,KAZ,KZ,2023,20330 ,9897 ,10433 ,8 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1950,1751 ,842 ,909 ,9 ,93 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1951,1788 ,859 ,929 ,9 ,93 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1952,1825 ,876 ,949 ,10 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1953,1863 ,894 ,969 ,10 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1954,1902 ,912 ,990 ,10 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1955,1944 ,932 ,1012 ,10 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1956,1990 ,954 ,1036 ,10 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1957,2038 ,977 ,1061 ,11 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1958,2091 ,1002 ,1088 ,11 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1959,2149 ,1031 ,1118 ,11 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1960,2216 ,1063 ,1152 ,12 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1961,2289 ,1099 ,1189 ,12 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1962,2367 ,1138 ,1229 ,12 ,93 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1963,2449 ,1179 ,1271 ,13 ,93 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1964,2532 ,1220 ,1312 ,13 ,93 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1965,2615 ,1261 ,1354 ,14 ,93 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1966,2698 ,1302 ,1396 ,14 ,93 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1967,2780 ,1343 ,1437 ,14 ,93 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1968,2863 ,1384 ,1479 ,15 ,94 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1969,2945 ,1425 ,1520 ,15 ,94 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1970,3025 ,1465 ,1560 ,16 ,94 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1971,3101 ,1503 ,1599 ,16 ,94 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1972,3174 ,1539 ,1635 ,17 ,94 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1973,3245 ,1575 ,1670 ,17 ,94 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1974,3314 ,1609 ,1705 ,17 ,94 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1975,3381 ,1643 ,1738 ,18 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1976,3447 ,1676 ,1771 ,18 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1977,3514 ,1710 ,1804 ,18 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1978,3585 ,1745 ,1839 ,19 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1979,3656 ,1781 ,1875 ,19 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1980,3729 ,1818 ,1911 ,19 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1981,3804 ,1856 ,1948 ,20 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1982,3883 ,1896 ,1987 ,20 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1983,3966 ,1938 ,2028 ,21 ,96 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1984,4039 ,1969 ,2071 ,21 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1985,4102 ,1988 ,2114 ,21 ,94 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1986,4169 ,2009 ,2160 ,22 ,93 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1987,4238 ,2030 ,2209 ,22 ,92 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1988,4308 ,2050 ,2258 ,22 ,91 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1989,4382 ,2079 ,2303 ,23 ,90 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1990,4460 ,2119 ,2340 ,23 ,91 ,NoData,NoData,NoData,0.26 ,0.14 ,0.07 ,0.09 ,0.26 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.64 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,8233.90 ,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1991,4532 ,2157 ,2375 ,24 ,91 ,1.00 ,4.00 ,-3.00 ,0.30 ,0.16 ,0.09 ,0.15 ,0.26 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.63 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,8167.49 ,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1992,4600 ,2193 ,2407 ,24 ,91 ,1.00 ,4.00 ,-3.00 ,0.36 ,0.21 ,0.11 ,0.19 ,0.28 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.62 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,6359.80 ,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1993,4627 ,2207 ,2420 ,24 ,91 ,1.00 ,4.00 ,-3.00 ,0.35 ,0.20 ,0.11 ,0.23 ,0.28 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.61 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,5363.13 ,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1994,4649 ,2219 ,2431 ,24 ,91 ,1.00 ,4.00 ,-3.00 ,0.32 ,0.19 ,0.13 ,0.23 ,0.27 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.59 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,4175.80 ,NoData,NoData,NoData
Central Asia,Kyrgyzstan,417,KGZ,KG,1995,4714 ,2249 ,2465 ,25 ,91 ,1.00 ,4.00 ,-3.00 ,0.31 ,0.17 ,0.12 ,0.20 ,0.26 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.59 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,3251.73 ,NoData,NoData,516700.00 
